Client Domain ,User Phone Timezone ,Created At                  ,Email Clicks ,Email Opens ,Emails ,Expired ,Order Funnel State      ,Sms ,Sms Clicks ,Sms Opens ,Platforms Order Group - Order → Manager ,Platforms Order Group - Order → Source ,order_has_user_email ,order_has_user_phone
A             ,EST                 ,2023-01-11T19:20:58.257283Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-16T21:04:15.415414Z ,           0 ,          4 ,     4 ,      1 ,3-Notification opened   ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-02-02T19:47:09.205027Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-01-24T22:24:20.997806Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-08-18T20:23:01.111204Z ,           1 ,          2 ,     4 ,      2 ,7-Viewed provider login ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-11-29T23:04:30.970288Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-10-14T19:59:10.132295Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-08T17:56:20.043075Z ,           1 ,          1 ,     1 ,      0 ,9-Completed             ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-12-05T15:35:40.046934Z ,           0 ,          0 ,     0 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-03-01T21:09:08.370508Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-15T22:27:47.688632Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-09T19:47:48.488932Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-07T22:30:05.029339Z ,           0 ,          0 ,     0 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-03T21:21:23.656264Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-15T22:30:48.777249Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-07T22:30:09.7502Z   ,           1 ,          1 ,     1 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-02-09T19:52:49.655381Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-27T22:03:34.177482Z ,           0 ,          0 ,     0 ,      1 ,5-Widget loaded         ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-16T20:00:14.8938Z   ,           0 ,          0 ,     0 ,      0 ,9-Completed             ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-10T18:41:29.416815Z ,           0 ,          0 ,     0 ,      2 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-10-14T18:05:56.575952Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-03T21:26:47.103486Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-03-01T20:54:23.496854Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-01-10T22:28:53.02961Z  ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-23T20:09:36.862704Z ,           0 ,          0 ,     0 ,      1 ,5-Widget loaded         ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-10-14T18:00:35.772764Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-09T19:51:22.372713Z ,           0 ,          0 ,     0 ,      1 ,5-Widget loaded         ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-10-14T18:15:04.553287Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-09T18:39:39.538074Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-03-10T16:58:06.859223Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-03-28T16:00:49.04072Z  ,           0 ,          0 ,     0 ,      1 ,5-Widget loaded         ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-09T19:49:22.527091Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2022-12-16T14:49:41.504051Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2022-12-06T22:06:56.223604Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2023-03-23T15:12:17.209951Z ,           0 ,          0 ,     0 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
